*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.0.8 (Grounded)
*Date=19:41:40
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
439;;;87.3506;-68.3262;0;Bottom;Copper Fill7
440;0.22µF;0805 [SMD, multilayer];57.9597;-72.0163;-90;Top;C30
441;;0805 [SMD];62.7947;-38.7513;0;Top;LED4
442;;;80.5688;-38.4939;0;Bottom;Copper Fill395
443;;;54.7497;-38.9892;0;Bottom;Copper Fill420
444;;;75.9841;-23.7492;0;Bottom;Copper Fill380
445;;;94.7928;-38.1256;0;Bottom;Copper Fill288
446;;;97.155;-91.8339;0;Bottom;Copper Fill511
447;;;54.7846;-38.4338;0;Bottom;Via132
448;;;75.9841;-22.7586;0;Bottom;Copper Fill381
449;;;95.3389;-28.1688;0;Bottom;Copper Fill156
450;;;83.9597;-82.3216;0;Bottom;Copper Fill500
451;;;55.3974;-93.269;0;Bottom;Copper Fill223
452;;;54.8894;-58.5091;0;Bottom;Copper Fill103
453;;;95.5294;-82.9439;0;Bottom;Copper Fill111
454;;;94.7928;-43.2056;0;Bottom;Copper Fill33
455;;TO220 [THT];24.6222;-91.0572;180;Bottom;Q3
456;;;14.3256;-64.1606;0;Bottom;Copper Fill12
457;120;0805 [SMD];31.2897;-24.7088;-90;Top;R62
458;;;51.5493;-18.3136;0;Bottom;Copper Fill347
459;;;8.1534;-39.3067;0;Bottom;Copper Fill453
460;;;61.7093;-39.3448;0;Bottom;Copper Fill476
461;;;49.784;-9.9443;0;Bottom;Copper Fill136
462;;;21.082;-85.3315;0;Bottom;Copper Fill487
463;;;95.0341;-82.4486;0;Bottom;Copper Fill109
464;;;94.7928;-35.5856;0;Bottom;Copper Fill42
465;;THT;43.9897;-87.0113;180;Bottom;J110
466;;;84.5693;-21.768;0;Bottom;Copper Fill183
467;;;34.4646;-9.85888;0;Bottom;Via85
468;;;94.7928;-76.2256;0;Bottom;Copper Fill4
469;10;0805 [SMD];72.6372;-53.3563;0;Top;R27
470;;;21.1074;-21.5902;0;Bottom;Copper Fill311
471;;;53.2384;-65.9767;0;Bottom;Copper Fill430
472;;;45.2374;-93.269;0;Bottom;Copper Fill219
473;;;21.1074;-16.5102;0;Bottom;Copper Fill56
474;;;70.2945;-34.2394;0;Bottom;Copper Fill545
475;;;37.3888;-78.5116;0;Bottom;Copper Fill233
476;;;16.2306;-68.0087;0;Bottom;Copper Fill195
477;;;36.6871;-11.4464;0;Bottom;Via124
478;;;32.5596;-55.8963;0;Bottom;Via131
479;1µF;0805 [SMD, multilayer];13.7546;-50.8163;0;Top;C20
480;;;51.6096;-18.7489;0;Bottom;Via25
481;;;53.8988;-53.4291;0;Bottom;Copper Fill363
482;;;36.6649;-65.456;0;Bottom;Copper Fill462
483;;;94.7928;-76.2256;0;Bottom;Copper Fill249
484;;;64.9986;-19.4439;0;Bottom;Copper Fill534
485;;;21.4249;-58.6488;0;Bottom;Copper Fill90
486;;;23.876;-21.6156;0;Bottom;Copper Fill52
487;;SO16 [SMD];9.4838;-19.7127;90;Top;IC6
488;;;43.7896;-39.7639;0;Bottom;Copper Fill378
489;;;81.0641;-37.9986;0;Bottom;Copper Fill394
490;;THT;56.6897;-89.5513;90;Bottom;J177
491;;;24.0538;-8.941;0;Bottom;Copper Fill327
492;;TO220 [THT];24.8762;-68.2788;90;Bottom;Q8
493;;;16.6497;-93.2944;0;Bottom;Copper Fill437
494;470;0805 [SMD];8.74716;-45.0288;90;Top;R41
495;;;50.3819;-53.3563;0;Bottom;Arduino Mega 2560
496;;;95.0341;-83.4392;0;Bottom;Copper Fill108
497;;;64.77;-48.438;0;Bottom;Copper Fill276
498;;;21.5646;-74.6635;0;Bottom;Copper Fill154
499;;;85.9028;-16.053;0;Bottom;Copper Fill58
500;;;94.7928;-73.6856;0;Bottom;Copper Fill253
501;;;94.7928;-60.9856;0;Bottom;Copper Fill15
502;100k;0805 [SMD];45.2597;-66.9363;-90;Top;R48
503;;;32.4993;-55.4738;0;Bottom;Copper Fill409
504;;THT;46.5297;-87.0113;90;Bottom;J183
505;;;34.6456;-85.4839;0;Bottom;Copper Fill436
506;;;2.0193;-80.2388;0;Bottom;Copper Fill385
507;;;77.6446;-17.1614;0;Bottom;Via116
508;;;31.4452;-38.278;0;Bottom;Copper Fill277
509;;;43.3546;-39.7038;0;Bottom;Via62
510;;;4.2545;-84.4044;0;Bottom;Copper Fill178
511;;;77.47;-37.4906;0;Bottom;Copper Fill290
512;;;40.3606;-88.6335;0;Bottom;Copper Fill514
513;;;83.1088;-41.3387;0;Bottom;Copper Fill180
514;;;7.0358;-15.3291;0;Bottom;Copper Fill465
515;5V;TO220 [THT];83.9947;-84.7253;0;Bottom;U1
516;;;80.5688;-66.0783;0;Bottom;Copper Fill106
517;;;94.7928;-58.4456;0;Bottom;Copper Fill19
518;0.1µF;0805 [SMD, multilayer];70.3422;-32.6463;90;Top;C7
519;;;95.0341;-83.4392;0;Bottom;Copper Fill372
520;;;73.1393;-34.2394;0;Bottom;Copper Fill537
521;;;44.6532;-65.9767;0;Bottom;Copper Fill456
522;2.2;0805 [SMD];67.5572;-38.7513;0;Top;R69
523;;THT;49.0697;-92.0913;90;Bottom;J195
524;;;57.8993;-70.536;0;Bottom;Copper Fill479
525;;;91.2971;-17.1614;0;Bottom;Via118
526;;;32.3342;-16.5991;0;Bottom;Copper Fill139
527;;;70.6596;-29.2263;0;Bottom;Via68
528;;;53.8988;-58.5091;0;Bottom;Copper Fill102
529;10;0805 [SMD];72.6372;-38.7513;0;Top;R31
530;;DIP (Dual Inline) [THT];83.3597;-18.7488;-90;Bottom;IC3
531;;;21.1074;-31.7502;0;Bottom;Copper Fill295
532;;;79.5528;-30.5056;0;Bottom;Copper Fill298
533;;;91.8972;-91.4783;0;Bottom;Copper Fill211
534;;;21.1074;-13.9702;0;Bottom;Copper Fill59
535;;;67.4116;-93.1039;0;Bottom;Copper Fill565
536;;0805 [SMD];62.7947;-58.4363;0;Top;LED1
537;;;66.5321;-81.9314;0;Bottom;Via114
538;;;25.8953;-78.3846;0;Bottom;Copper Fill200
539;;THT;21.2567;-31.7663;0;Bottom;J4
540;;;47.7996;-29.2263;0;Bottom;Via81
541;;;87.4141;-91.6688;0;Bottom;Copper Fill350
542;;;5.2197;-42.7992;0;Bottom;Copper Fill338
543;;;79.0702;-76.2256;0;Bottom;Copper Fill246
544;;;60.4393;-22.4284;0;Bottom;Copper Fill468
545;;;54.1528;-78.5116;0;Bottom;Copper Fill239
546;;;69.7484;-33.7187;0;Bottom;Copper Fill546
547;;;75.9841;-22.7586;0;Bottom;Copper Fill119
548;;;1.524;-80.7087;0;Bottom;Copper Fill124
549;;;79.9846;-73.5078;0;Bottom;Copper Fill6
550;;;41.1321;-22.2413;0;Bottom;Via127
551;;;3.34982;-75.5812;0;Bottom;Hole1
552;;;94.7928;-73.6856;0;Bottom;Copper Fill5
553;;;52.0446;-18.7835;0;Bottom;Copper Fill349
554;;;95.8342;-28.6387;0;Bottom;Copper Fill417
555;;;41.3766;-65.7735;0;Bottom;Copper Fill503
556;;;2.3749;-26.8988;0;Bottom;Copper Fill330
557;;;50.7746;-9.9443;0;Bottom;Copper Fill398
558;;;57.3532;-71.0567;0;Bottom;Copper Fill480
559;;;95.9993;-92.9896;0;Bottom;Copper Fill193
560;;;20.9042;-59.1187;0;Bottom;Copper Fill91
561;;;77.47;-42.6214;0;Bottom;Copper Fill281
562;;;21.0693;-74.1936;0;Bottom;Copper Fill152
563;;;83.3882;-17.1706;0;Bottom;Copper Fill50
564;;;73.9902;-76.1748;0;Bottom;Copper Fill1
565;2.49k;0805 [SMD];64.3097;-82.3213;-90;Top;R61
566;;;94.7928;-66.0656;0;Bottom;Copper Fill11
567;100nF;0805 [SMD, multilayer];75.1047;-15.7913;90;Top;C24
568;;THT;46.5297;-92.0913;90;Bottom;J79
569;;;89.1413;-35.738;0;Bottom;Copper Fill451
570;;;21.0693;-74.1936;0;Bottom;Copper Fill411
571;100k;0805 [SMD];36.6872;-66.9363;-90;Top;R55
572;;;7.1596;-7.63638;0;Bottom;Via136
573;;;54.8132;-12.3319;0;Bottom;Copper Fill536
574;;;34.1249;-34.1886;0;Bottom;Copper Fill390
575;;;83.9597;-84.2012;0;Bottom;Copper Fill181
576;;;45.1993;-25.5018;0;Bottom;Copper Fill517
577;;;84.5693;-23.4444;0;Bottom;Copper Fill182
578;;;34.1249;-35.1792;0;Bottom;Copper Fill127
579;;;21.1074;-13.9702;0;Bottom;Copper Fill323
580;;;21.1074;-26.6702;0;Bottom;Copper Fill306
581;;;40.7416;-81.458;0;Bottom;Copper Fill230
582;;;4.2545;-91.6688;0;Bottom;Copper Fill489
583;;;95.4246;-28.5913;0;Bottom;Via134
584;;;88.3412;-27.6862;0;Bottom;Copper Fill48
585;;THT;61.7697;-87.0113;180;Bottom;J109
586;47µF;200 mil [THT, tantalum];72.8822;-89.8688;90;Bottom;C14
587;10;0805 [SMD];72.6372;-43.5138;180;Top;R32
588;;;61.1886;-61.6587;0;Bottom;Copper Fill428
589;;;16.4084;-12.243;0;Bottom;Copper Fill317
590;220;0805 [SMD];91.2972;-24.3913;-90;Top;R59
591;;;40.4368;-37.4652;0;Bottom;Copper Fill289
592;;;91.44;-42.342;0;Bottom;Copper Fill65
593;;;95.9993;-33.5282;0;Bottom;Copper Fill170
594;;;66.4845;-94.0564;0;Bottom;Copper Fill215
595;;;2.3749;-26.8988;0;Bottom;Copper Fill66
596;;;14.224;-28.0291;0;Bottom;Copper Fill543
597;;;47.4821;-20.6538;0;Bottom;Via125
598;;;71.3994;-62.3191;0;Bottom;Copper Fill426
599;;;88.8746;-47.3839;0;Bottom;Copper Fill361
600;;;61.1886;-38.7987;0;Bottom;Copper Fill478
601;;;54.8894;-53.4291;0;Bottom;Copper Fill364
602;;;73.1774;-72.2124;0;Bottom;Copper Fill250
603;;;22.0345;-91.6688;0;Bottom;Copper Fill492
604;;;52.8574;-93.269;0;Bottom;Copper Fill222
605;;;76.4794;-23.2539;0;Bottom;Copper Fill121
606;1k;0805 [SMD];88.1947;-38.7513;180;Top;R29
607;;;43.7896;-39.7639;0;Bottom;Copper Fill115
608;10µF;A 3216 [SMD, tantalum];84.3121;-91.5862;-90;Top;C16
609;;;14.351;-61.6206;0;Bottom;Copper Fill14
610;0.22µF;0805 [SMD, multilayer];60.4997;-32.6463;-90;Top;C8
611;;;3.9846;-20.3363;0;Bottom;Via122
612;0.01µF;0805 [SMD, multilayer];72.2472;-15.8187;-90;Top;C25
613;;;76.4794;-23.2539;0;Bottom;Copper Fill383
614;;;21.1074;-11.4302;0;Bottom;Copper Fill326
615;;;2.5146;-80.7087;0;Bottom;Copper Fill387
616;;;59.9313;-13.8178;0;Bottom;Copper Fill434
617;;;27.5336;-65.9767;0;Bottom;Copper Fill458
618;;;86.9188;-91.1735;0;Bottom;Copper Fill87
619;;;4.2545;-86.284;0;Bottom;Copper Fill494
620;;;38.6334;-88.6335;0;Bottom;Copper Fill196
621;;;70.5993;-29.7944;0;Bottom;Copper Fill116
622;;;77.4446;-57.2264;0;Bottom;Copper Fill263
623;;;86.614;-25.7939;0;Bottom;Copper Fill160
624;;;49.9872;-50.0128;0;Bottom;Copper Fill37
625;100k;0805 [SMD];16.6847;-84.3987;-90;Top;R14
626;2.49k;0805 [SMD];46.2847;-18.4312;180;Top;R1
627;;;10.9696;-41.2913;0;Bottom;Via120
628;;;9.2456;-39.3067;0;Bottom;Copper Fill454
629;;;21.5646;-74.6635;0;Bottom;Copper Fill413
630;;;45.2882;-76.0224;0;Bottom;Copper Fill252
631;;;21.1074;-36.8302;0;Bottom;Copper Fill41
632;;;80.6704;-93.1039;0;Bottom;Copper Fill555
633;;;20.574;-74.6635;0;Bottom;Copper Fill153
634;;;92.6084;-34.3791;0;Bottom;Copper Fill520
635;1k;0805 [SMD];88.0496;-53.3563;180;Top;R23
636;;;21.1074;-8.8902;0;Bottom;Copper Fill328
637;;THT;54.1497;-87.0113;90;Bottom;J144
638;;;90.9796;-31.4488;0;Bottom;Via117
639;;;84.7344;-93.0023;0;Bottom;Copper Fill549
640;;;91.2622;-27.4068;0;Bottom;Copper Fill305
641;;;72.0344;-92.4435;0;Bottom;Copper Fill214
642;;THT;51.6097;-89.5513;90;Bottom;J186
643;;;53.8988;-53.4291;0;Bottom;Copper Fill98
644;;;28.8798;-10.6174;0;Bottom;Copper Fill63
645;;;14.351;-59.0806;0;Bottom;Copper Fill18
646;;;2.0193;-64.3384;0;Bottom;Copper Fill343
647;;;41.5798;-22.2887;0;Bottom;Copper Fill405
648;;THT;51.6097;-84.4713;90;Bottom;J170
649;;THT;49.0697;-87.0113;90;Bottom;J179
650;;;21.1074;-36.8302;0;Bottom;Copper Fill291
651;;;21.1074;-24.1048;0;Bottom;Copper Fill51
652;;;47.625;-41.3387;0;Bottom;Copper Fill198
653;;;73.8346;-50.1813;0;Bottom;Via104
654;;;83.5152;-78.283;0;Bottom;Copper Fill231
655;0.22µF;0805 [SMD, multilayer];50.3397;-23.9013;-90;Top;C2
656;0.22µF;0805 [SMD, multilayer];52.8797;-23.9013;-90;Top;C4
657;;;95.3389;-29.134;0;Bottom;Copper Fill414
658;;;34.1249;-93.2944;0;Bottom;Copper Fill439
659;;;53.8988;-58.5091;0;Bottom;Copper Fill366
660;;;94.7928;-58.4456;0;Bottom;Copper Fill261
661;;;3.302;-92.5959;0;Bottom;Copper Fill174
662;;;28.0797;-18.7708;0;Bottom;Copper Fill459
663;;;94.7928;-71.1456;0;Bottom;Copper Fill254
664;;THT;95.1072;-20.9713;0;Bottom;JP2
665;100k;0805 [SMD];34.1472;-91.7012;-90;Top;R10
666;;;33.3248;-16.5991;0;Bottom;Copper Fill140
667;;;36.0934;-65.9767;0;Bottom;Copper Fill463
668;;;34.1471;-34.6238;0;Bottom;Via84
669;;THT;54.1497;-92.0913;90;Bottom;J190
670;;;54.3941;-53.9244;0;Bottom;Copper Fill96
671;;;32.8771;-16.5264;0;Bottom;Via128
672;;;35.0266;-36.8556;0;Bottom;Copper Fill36
673;;;94.7928;-55.9056;0;Bottom;Copper Fill20
674;;;47.7393;-28.8038;0;Bottom;Copper Fill388
675;;;1.524;-64.8083;0;Bottom;Copper Fill344
676;;;46.7741;-42.1896;0;Bottom;Copper Fill515
677;;;69.2036;-63.624;0;Bottom;TXT1
678;;;16.6497;-86.0046;0;Bottom;Copper Fill441
679;;;12.6873;-53.9752;0;Bottom;Copper Fill470
680;;;2.0193;-80.2388;0;Bottom;Copper Fill123
681;;;62.4586;-24.054;0;Bottom;Copper Fill46
682;;;87.1696;-25.7338;0;Bottom;Via133
683;;;25.8953;-76.6828;0;Bottom;Copper Fill201
684;;;88.3793;-46.8886;0;Bottom;Copper Fill94
685;;THT;54.1497;-89.5513;90;Bottom;J182
686;;;21.1074;-29.2102;0;Bottom;Copper Fill302
687;;;89.8144;-30.404;0;Bottom;Copper Fill301
688;1k;0805 [SMD];78.5246;-11.7637;180;Top;R39
689;;;72.8345;-91.6688;0;Bottom;Copper Fill213
690;;;42.6593;-28.4482;0;Bottom;Copper Fill523
691;;;61.7728;-78.8418;0;Bottom;Copper Fill232
692;;;4.2545;-86.284;0;Bottom;Copper Fill177
693;100k;0805 [SMD];53.8322;-66.9363;-90;Top;R56
694;;;14.7796;-27.9563;0;Bottom;Via72
695;;;81.0641;-66.599;0;Bottom;Copper Fill368
696;;;2.3749;-25.9336;0;Bottom;Copper Fill331
697;;;90.551;-91.4783;0;Bottom;Copper Fill210
698;10k;0805 [SMD];11.5321;-11.4462;0;Top;R63
699;;;22.0345;-84.4044;0;Bottom;Copper Fill486
700;;;47.7774;-93.269;0;Bottom;Copper Fill220
701;;;65.532;-93.1039;0;Bottom;Copper Fill564
702;100k;0805 [SMD];88.0496;-50.8163;180;Top;R37
703;;0805 [SMD];62.7947;-53.3563;0;Top;LED2
704;;;47.7393;-28.8038;0;Bottom;Copper Fill126
705;;;89.789;-60.1474;0;Bottom;Copper Fill16
706;;;88.4396;-47.3238;0;Bottom;Via38
707;;;95.0341;-82.4486;0;Bottom;Copper Fill373
708;;;73.9394;-64.5035;0;Bottom;Copper Fill425
709;1k;0805 [SMD];31.6072;-84.3987;-90;Top;R11
710;;;32.8549;-16.1038;0;Bottom;Copper Fill400
711;;;50.3428;-21.7172;0;Bottom;Copper Fill310
712;;;95.9993;-33.5282;0;Bottom;Copper Fill484
713;;;81.0641;-65.6084;0;Bottom;Copper Fill105
714;;;39.497;-65.7735;0;Bottom;Copper Fill185
715;;;30.9626;-40.3354;0;Bottom;Copper Fill274
716;;;21.1074;-19.0502;0;Bottom;Copper Fill55
717;;;71.3994;-62.3191;0;Bottom;Copper Fill169
718;;;94.7928;-71.1456;0;Bottom;Copper Fill8
719;;;62.3636;-8.33647;0;Bottom;IMG1
720;;;61.7093;-62.2048;0;Bottom;Copper Fill427
721;;;54.2544;-38.4939;0;Bottom;Copper Fill422
722;;;34.7821;-88.2814;0;Bottom;Via96
723;;;40.7416;-40.0052;0;Bottom;Copper Fill285
724;;;95.5294;-82.9439;0;Bottom;Copper Fill375
725;;;40.5892;-22.2887;0;Bottom;Copper Fill143
726;;;21.082;-92.5959;0;Bottom;Copper Fill493
727;;;94.7928;-63.5256;0;Bottom;Copper Fill258
728;;;54.2544;-38.4939;0;Bottom;Copper Fill163
729;;;51.054;-18.7835;0;Bottom;Copper Fill83
730;0.1µF;0805 [SMD, multilayer];66.6047;-19.3837;0;Top;C9
731;;;21.1074;-52.0702;0;Bottom;Copper Fill23
732;;;49.367;-50.9814;0;Bottom;TXT11
733;;;94.7928;-35.5856;0;Bottom;Copper Fill292
734;;;33.6042;-34.6839;0;Bottom;Copper Fill391
735;1k;0805 [SMD];28.1147;-71.8438;90;Top;R51
736;;;44.6532;-24.9811;0;Bottom;Copper Fill518
737;;;36.0521;-90.5039;0;Bottom;Via97
738;;;61.1886;-53.4291;0;Bottom;Copper Fill473
739;;;33.6042;-34.6839;0;Bottom;Copper Fill129
740;;;1.8542;-26.4035;0;Bottom;Copper Fill68
741;;;43.9293;-93.0404;0;Bottom;Copper Fill204
742;;;86.614;-25.7939;0;Bottom;Copper Fill419
743;;;36.4236;-19.7106;0;Bottom;Copper Fill307
744;;;64.3128;-19.6344;0;Bottom;Copper Fill318
745;;;61.6797;-94.3402;0;Bottom;TXT11
746;;;73.5838;-75.9208;0;Bottom;Copper Fill251
747;;;21.1074;-26.721;0;Bottom;Copper Fill49
748;;;41.7068;-88.5446;0;Bottom;Copper Fill226
749;;;72.9234;-28.0418;0;Bottom;Copper Fill47
750;;;91.2241;-92.1768;0;Bottom;Copper Fill550
751;;;54.3941;-59.0044;0;Bottom;Copper Fill365
752;;;7.0993;-8.2044;0;Bottom;Copper Fill334
753;;;65.532;-93.1039;0;Bottom;Copper Fill217
754;;;83.9597;-84.2012;0;Bottom;Copper Fill499
755;;;60.4393;-34.2394;0;Bottom;Copper Fill524
756;;;60.4012;-93.269;0;Bottom;Copper Fill225
757;;;43.3197;-40.2592;0;Bottom;Copper Fill112
758;;;81.0641;-38.9892;0;Bottom;Copper Fill131
759;;THT;59.2297;-84.4713;90;Bottom;J174
760;;;81.5594;-66.0783;0;Bottom;Copper Fill371
761;;;17.1704;-92.7483;0;Bottom;Copper Fill438
762;;;81.0641;-65.6084;0;Bottom;Copper Fill369
763;;;27.5336;-19.2915;0;Bottom;Copper Fill460
764;;;59.6646;-18.7835;0;Bottom;Copper Fill408
765;;;83.1088;-55.9691;0;Bottom;Copper Fill497
766;;;21.8948;-59.1187;0;Bottom;Copper Fill92
767;;;21.082;-85.3315;0;Bottom;Copper Fill171
768;;;94.7928;-48.2856;0;Bottom;Copper Fill272
769;;;6.604;-7.7091;0;Bottom;Copper Fill72
770;;;32.4993;-55.4738;0;Bottom;Copper Fill149
771;;;87.9602;-45.7202;0;Bottom;Copper Fill17
772;0.1µF;0805 [SMD, multilayer];45.2597;-23.9013;90;Top;C1
773;;;94.7928;-63.5256;0;Bottom;Copper Fill13
774;;;37.6284;-89.9115;-90;Bottom;TXT11
775;;;45.1993;-65.456;0;Bottom;Copper Fill455
776;;THT;56.6897;-92.0913;90;Bottom;J185
777;;;54.3052;-65.9767;0;Bottom;Copper Fill431
778;;;40.3606;-88.6335;0;Bottom;Copper Fill197
779;;;94.7928;-53.3656;0;Bottom;Copper Fill267
780;;;15.2146;-28.0291;0;Bottom;Copper Fill544
781;;;54.7497;-38.9892;0;Bottom;Copper Fill161
782;;;49.9364;-65.7735;0;Bottom;Copper Fill505
783;;;94.7928;-45.7456;0;Bottom;Copper Fill31
