*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=schematic v0.4.3c (Modded)
*Date=21:16:00
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
174;;;21.3614;-51.5114;0;Bottom;Copper Fill57
175;;;22.5933;-82.8296;0;Bottom;Copper Fill272
176;;;95.0214;-60.4014;0;Bottom;Copper Fill43
177;;;17.7577;-17.2422;0;Bottom;TXT12
178;;;13.208;-42.6595;0;Bottom;Copper Fill310
179;;;94.1832;-33.1599;0;Bottom;Copper Fill304
180;;300 mil [THT];49.3316;-94.692;180;Bottom;D10
181;;;25.3492;-13.132;0;Bottom;Copper Fill128
182;160;THT;55.6562;-40.082;90;Bottom;R32
183;;;34.6329;-92.9896;0;Bottom;Copper Fill524
184;;;95.0214;-40.0814;0;Bottom;Copper Fill403
185;;;64.008;-76.3399;0;Bottom;Copper Fill451
186;;;88.6333;-73.6348;0;Bottom;Copper Fill200
187;;;17.5768;-60.3506;0;Bottom;Copper Fill372
188;;;38.7604;-69.3295;0;Bottom;Copper Fill266
189;;;72.8011;-38.177;0;Bottom;Via9
190;;;88.6968;-61.1888;0;Bottom;Copper Fill367
191;;;67.5132;-89.6495;0;Bottom;Copper Fill308
192;;;1.89295;-13.7648;0;Bottom;TXT11
193;;;93.5736;-93.4595;0;Bottom;Copper Fill241
194;;;73.2282;-44.5899;0;Bottom;Copper Fill176
195;;;95.0214;-50.2414;0;Bottom;Copper Fill60
196;;;69.0946;-69.1467;-90;Bottom;TXT2
197;;THT;12.4762;-34.367;0;Bottom;J29
198;160;THT;65.8162;-68.657;-90;Bottom;R27
199;;;47.2186;-9.5252;0;Bottom;Copper Fill129
200;;TO220 [THT];53.7512;-91.136;0;Bottom;Q1
201;;;91.4146;-70.0534;0;Bottom;Copper Fill352
202;;;22.6361;-83.2621;0;Bottom;Via27
203;;;23.0632;-83.2995;0;Bottom;Copper Fill274
204;;;63.8429;-91.2116;0;Bottom;Copper Fill584
205;;;56.1848;-67.3864;0;Bottom;Copper Fill380
206;;;54.0512;-78.1814;0;Bottom;Copper Fill336
207;;;49.3014;-25.0446;0;Bottom;Copper Fill110
208;;;21.3614;-26.1114;0;Bottom;Copper Fill109
209;;;50.4952;-15.8498;0;Bottom;Copper Fill428
210;;;58.6232;-33.9346;0;Bottom;Copper Fill430
211;;THT;7.3962;-11.507;0;Bottom;J49
212;;;21.3614;-36.2714;0;Bottom;Copper Fill91
213;;;17.7577;-14.823;0;Bottom;TXT12
214;;;70.8649;-73.8283;0;Bottom;TXT1
215;;;36.703;-24.2318;0;Bottom;Copper Fill432
216;;;47.3329;-62.0524;0;Bottom;Copper Fill581
217;;;96.8629;-20.2948;0;Bottom;Copper Fill166
218;;;56.2229;-74.5746;0;Bottom;Copper Fill585
219;;3 mm [THT];46.1313;-89.668;0;Bottom;LED1
220;;;41.402;-87.7699;0;Bottom;Copper Fill210
221;;;95.0214;-57.8614;0;Bottom;Copper Fill373
222;;;93.7561;-33.097;0;Bottom;Via45
223;;;2.5908;-83.9599;0;Bottom;Copper Fill212
224;;;12.7254;-76.9368;0;Bottom;Copper Fill27
225;;THT;90.5812;-15.952;180;Bottom;JP3
226;;;16.1036;-56.0199;0;Bottom;Copper Fill498
227;;;84.0486;-74.7016;0;Bottom;Copper Fill347
228;;;35.2933;-20.5996;0;Bottom;Copper Fill248
229;2.4k;THT;58.1962;-40.082;90;Bottom;R34
230;;;92.4814;-42.9516;0;Bottom;Copper Fill72
231;;;39.878;-42.0499;0;Bottom;Copper Fill257
232;1k;THT;96.2962;-10.872;-90;Bottom;R59
233;;;79.8322;-78.41;0;Bottom;Copper Fill341
234;;;85.4202;-93.9675;0;Bottom;Copper Fill591
235;;;65.7733;-42.5706;0;Bottom;Copper Fill219
236;;THT;9.9362;-14.047;0;Bottom;J33
237;100k;THT;22.6362;-95.962;180;Bottom;R17
238;;;67.5132;-89.6495;0;Bottom;Copper Fill608
239;;;82.3214;-30.15;0;Bottom;Copper Fill103
240;;;35.3568;-82.3216;0;Bottom;Copper Fill12
241;;;34.6329;-93.9548;0;Bottom;Copper Fill523
242;;;92.4814;-40.4116;0;Bottom;Copper Fill78
243;;;29.8958;-92.3292;0;Bottom;Copper Fill3
244;;;95.0214;-73.1014;0;Bottom;Copper Fill36
245;;;97.917;-45.136;0;Bottom;Copper Fill392
246;;;51.5112;-78.1814;0;Bottom;Copper Fill22
247;;;77.2033;-95.5296;0;Bottom;Copper Fill286
248;;;68.9669;-2.95908;0;Bottom;TXT3
249;;;69.088;-89.6495;0;Bottom;Copper Fill609
250;;;72.5932;-89.6495;0;Bottom;Copper Fill277
251;;;95.6613;-31.192;0;Bottom;Hole6
252;;;81.6229;-86.6396;0;Bottom;Copper Fill317
253;;;49.9872;-2.2608;0;Bottom;Copper Fill449
