*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.4.5 (gnd)
*Date=19:43:46
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
348;;;7.8232;-26.3527;0;Bottom;Copper Fill173
349;;;89.9752;-18.3834;0;Bottom;Via118
350;;;36.4236;-86.0427;0;Bottom;Copper Fill380
351;1k;0805 [SMD];41.7152;-81.4932;-90;Top;R11
352;;;58.8984;-46.4136;0;Bottom;IMG1
353;;;75.8698;-54.5848;0;Bottom;Copper Fill283
354;;;14.4018;-24.8414;0;Bottom;Copper Fill333
355;;;9.9441;-90.348;0;Bottom;Copper Fill375
356;;;32.1437;-83.49;0;Bottom;Copper Fill507
357;;;74.6506;-34.3283;0;Bottom;Copper Fill473
358;;;84.2137;-21.0822;0;Bottom;Copper Fill516
359;1k;0805 [SMD];24.5702;-81.4932;-90;Top;R16
360;;;39.8102;-31.7183;0;Bottom;Via144
361;;;86.3092;-10.5666;0;Bottom;Copper Fill353
362;;;41.9989;-22.53;0;Bottom;Copper Fill538
363;;;58.2252;-19.0184;0;Bottom;Via75
364;;;94.4118;-55.2198;0;Bottom;Copper Fill25
365;;;55.3085;-72.187;0;Bottom;Copper Fill503
366;10pF;0805 [SMD, multilayer];19.4902;-31.4733;90;Top;C18
367;;;52.4637;-85.5982;0;Bottom;Copper Fill125
368;;;65.3542;-41.5927;0;Bottom;Copper Fill536
369;;THT;95.3728;-20.9233;0;Bottom;JP2
370;;;94.4118;-60.2998;0;Bottom;Copper Fill22
371;;;34.3884;-57.8592;0;Bottom;IMG1
372;;;14.0462;-54.9912;0;Bottom;Copper Fill282
373;;;14.3764;-61.0618;0;Bottom;Copper Fill271
374;;;36.9438;-55.2459;0;Bottom;TXT11
375;;;86.7537;-90.0432;0;Bottom;Copper Fill229
376;;;67.6402;-58.9028;0;Bottom;Copper Fill270
377;;;87.7527;-49.1808;0;Bottom;Via138
378;;;49.9872;-37.5668;0;Bottom;Copper Fill76
379;;;96.7232;-34.8998;0;Bottom;Copper Fill50
380;;;71.2427;-36.4808;0;Bottom;Via168
381;;;9.9441;-91.3132;0;Bottom;Copper Fill94
382;;DIP (Dual Inline) [THT];82.9903;-18.0658;-90;Bottom;IC3
383;;300 mil [THT];63.0132;-84.1058;180;Bottom;D15
384;;;48.6537;-45.2884;0;Bottom;Copper Fill450
385;;;36.9189;-85.5728;0;Bottom;Copper Fill379
386;;;55.8038;-80.6579;0;Bottom;Copper Fill404
387;;;78.8627;-70.4533;0;Bottom;Via130
388;;;97.6428;-7.1496;-90;Bottom;TXT4
389;;;12.1285;-78.918;0;Bottom;Copper Fill389
390;;;8.8138;-26.3527;0;Bottom;Copper Fill174
391;;;80.7085;-33.7314;0;Bottom;Copper Fill558
392;;;80.8736;-19.3931;0;Bottom;Copper Fill421
393;;;46.736;-65.2655;0;Bottom;Copper Fill196
394;;;66.4337;-91.2878;0;Bottom;Copper Fill439
395;;48-pin 0.040" 3 row;3.78936;-42.3561;90;Bottom;316370-6
396;3.9k;0805 [SMD];87.3627;-31.1333;180;Top;R7
397;;;70.9252;-15.8434;0;Bottom;Via134
398;1k;0805 [SMD];87.0452;-58.3883;180;Top;R24
399;1k;0805 [SMD];83.0901;-11.0808;0;Top;R40
400;;;91.9861;-16.1292;0;Bottom;Copper Fill546
401;;;68.3133;-33.7314;0;Bottom;Copper Fill542
402;;;14.0208;-24.3334;0;Bottom;Copper Fill64
403;;;55.6768;-67.742;0;Bottom;Copper Fill9
404;;;79.4385;-38.9384;0;Bottom;Copper Fill357
405;;;79.4385;-37.9478;0;Bottom;Copper Fill81
406;;;71.6788;-52.7179;0;Bottom;Copper Fill108
407;;;12.6238;-78.4227;0;Bottom;Copper Fill111
408;;;14.0716;-82.5375;0;Bottom;Copper Fill185
409;;;11.7348;-26.4035;0;Bottom;Copper Fill175
410;;;37.9984;-23.5079;0;Bottom;Copper Fill119
411;;;65.8452;-16.7959;0;Bottom;Via125
412;;;55.3677;-80.6134;0;Bottom;Via143
413;;;46.1772;-75.4382;0;Bottom;Copper Fill257
414;;;48.7002;-44.7358;0;Bottom;Via167
415;;;94.4118;-34.8998;0;Bottom;Copper Fill317
416;;;19.4437;-29.9976;0;Bottom;Copper Fill457
417;;;34.4678;-75.7684;0;Bottom;Copper Fill254
418;;;49.9872;-65.1131;0;Bottom;Copper Fill490
419;;;88.0237;-45.644;0;Bottom;Copper Fill476
420;;;94.4118;-65.3798;0;Bottom;Copper Fill20
421;;;33.4137;-64.6178;0;Bottom;Copper Fill487
422;;;9.4742;-13.4876;0;Bottom;Copper Fill349
423;;;94.4118;-37.4398;0;Bottom;Copper Fill314
424;;;59.5884;-69.8883;0;Bottom;Copper Fill104
425;;TO220 [THT];17.5853;-89.2493;180;Bottom;Q2
426;;;11.7348;-23.4063;0;Bottom;Copper Fill176
427;;;66.9036;-91.7831;0;Bottom;Copper Fill158
428;;;86.7918;-29.642;0;Bottom;Copper Fill325
429;;;50.4444;-17.0055;0;Bottom;Copper Fill551
430;;;87.6681;-34.1378;0;Bottom;Copper Fill417
431;;;51.9176;-41.5927;0;Bottom;Copper Fill526
432;;;67.9196;-29.9214;0;Bottom;Copper Fill55
433;;;89.0524;-17.8564;0;Bottom;Copper Fill342
434;2.49k;0805 [SMD];31.9453;-23.1458;180;Top;R1
435;0.1µF;0805 [SMD, multilayer];91.5627;-87.8432;90;Top;C13
436;;;94.1832;-28.2831;0;Bottom;Copper Fill141
437;;;19.7485;-64.313;0;Bottom;Copper Fill523
438;;;70.7136;-36.5127;0;Bottom;Copper Fill165
439;;;14.4018;-57.0994;0;Bottom;Copper Fill24
440;0.22µF;0805 [SMD, multilayer];49.9702;-24.0258;-90;Top;C4
441;1k;0805 [SMD];87.0452;-39.9734;180;Top;R29
442;;;36.9189;-85.5728;0;Bottom;Copper Fill99
443;100k;0805 [SMD];24.5702;-66.1083;-90;Top;R49
444;;;94.4118;-52.6798;0;Bottom;Copper Fill287
445;;;14.2748;-46.5838;0;Bottom;Copper Fill295
446;;;39.7637;-32.2836;0;Bottom;Copper Fill571
447;;;38.4937;-23.038;0;Bottom;Copper Fill399
