*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=v1.2.0
*Date=21:01:40
*CreatedBy=Fritzing 0.9.4.2019-12-01.CD-498-0-a1ffcea
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
428;1k;0805 [SMD];13.8272;-84.1044;-90;Top;R16
429;;;17.0942;-77.0384;0;Bottom;Copper Fill249
430;;sma-diode;12.3122;-40.3619;180;Top;D19
431;100nF;0805 [SMD, multilayer];75.7397;-16.3044;90;Top;C24
432;;;29.7942;-41.4022;0;Bottom;Copper Fill285
433;;;52.8828;-92.9642;0;Bottom;Copper Fill233
434;;;86.9188;-90.8687;0;Bottom;Copper Fill83
435;;;53.8988;-58.2043;0;Bottom;Copper Fill98
436;;;21.082;-85.0267;0;Bottom;Copper Fill176
437;;;1.7145;-63.7796;0;Bottom;Copper Fill156
438;;;94.7928;-42.9008;0;Bottom;Copper Fill37
439;;;64.6684;-19.3296;0;Bottom;Copper Fill350
440;;;97.7138;-42.9008;0;Bottom;Copper Fill291
441;;;42.0497;-20.879;0;Bottom;Copper Fill135
442;;THT;21.2567;-31.4719;0;Bottom;J4
443;;;43.9293;-92.7356;0;Bottom;Copper Fill211
444;1k;0805 [SMD];31.6072;-84.1044;-90;Top;R11
445;;;76.2254;-23.7619;0;Bottom;Copper Fill541
446;;;4.2545;-85.9792;0;Bottom;Copper Fill509
447;;;95.9993;-92.6848;0;Bottom;Copper Fill198
448;;THT;46.5297;-84.1769;90;Bottom;J124
449;;;30.0228;-33.2996;0;Bottom;Copper Fill298
450;;;15.5448;-8.0139;0;Bottom;Copper Fill169
451;;;17.5768;-31.2168;0;Bottom;Copper Fill309
452;;;33.8328;-23.2666;0;Bottom;Copper Fill331
453;;;70.6628;-30.9882;0;Bottom;Copper Fill50
454;;;84.5693;-23.165;0;Bottom;Copper Fill187
455;;;68.7832;-89.1415;0;Bottom;Copper Fill566
456;;;61.1886;-43.2691;0;Bottom;Copper Fill484
457;;;21.1328;-51.7908;0;Bottom;Copper Fill26
458;;THT;95.1072;-10.1994;180;Bottom;JP3
459;;;94.7928;-63.2208;0;Bottom;Copper Fill270
460;;;38.6588;-9.9443;0;Bottom;Copper Fill132
461;;;70.2945;-33.9346;0;Bottom;Copper Fill554
462;;;85.344;-59.4616;0;Bottom;Copper Fill18
463;;;79.3242;-17.1198;0;Bottom;Copper Fill339
464;;;32.5596;-55.6019;0;Bottom;Via131
465;470;0805 [SMD];66.7771;-31.3769;180;Top;R8
466;;;2.0796;-80.367;0;Bottom;Via78
467;;;53.6194;-41.3895;0;Bottom;Copper Fill421
468;;;9.0297;-67.3102;0;Bottom;Copper Fill491
469;;;61.4045;-10.7444;0;Bottom;Copper Fill108
470;;;47.8028;-92.9642;0;Bottom;Copper Fill231
471;;;76.5048;-75.8954;0;Bottom;Copper Fill2
472;2.2;0805 [SMD];67.5572;-58.1419;0;Top;R66
473;;;34.1249;-33.8838;0;Bottom;Copper Fill395
474;;;14.2748;-66.4974;0;Bottom;Copper Fill10
475;;;54.3941;-53.6196;0;Bottom;Copper Fill368
476;;;89.7096;-27.0269;0;Bottom;Via93
477;;;54.3052;-65.6719;0;Bottom;Copper Fill445
478;;;21.1328;-28.9308;0;Bottom;Copper Fill323
479;;SO16;81.1372;-68.3019;90;Bottom;DRV8825
480;0.22µF;0805 [SMD, multilayer];75.7397;-24.7319;-90;Top;C10
481;;;1.4446;-34.0119;0;Bottom;Via140
482;;;9.8552;-61.5698;0;Bottom;Copper Fill268
483;1µF;0805 [SMD, multilayer];79.9397;-32.7419;180;Top;C12
484;;THT;96.5677;-89.8638;0;Bottom;J3
485;;;21.1328;-51.5368;0;Bottom;Copper Fill280
486;;;5.334;-42.1134;0;Bottom;Copper Fill294
487;;;25.8953;-78.1052;0;Bottom;Copper Fill207
488;;;97.7138;-47.9808;0;Bottom;Copper Fill30
489;;;21.4249;-59.3092;0;Bottom;Copper Fill361
490;;;60.4997;-87.3519;0;Bottom;HC-05
491;;;80.7593;-36.754;0;Bottom;Copper Fill399
492;;;34.7821;-87.987;0;Bottom;Via96
493;;;21.1328;-44.1708;0;Bottom;Copper Fill36
494;;;17.1704;-92.4943;0;Bottom;Copper Fill450
495;100k;0805 [SMD];88.6846;-43.2194;180;Top;R36
496;0.1µF;0805 [SMD, multilayer];55.4197;-18.7496;-90;Top;C3
497;2.2;0805 [SMD];2.46969;-47.3469;0;Top;R70
498;;;15.7734;-47.9808;0;Bottom;Copper Fill29
499;0.22µF;0805 [SMD, multilayer];60.4997;-24.7319;-90;Top;C6
500;10;0805 [SMD];72.6372;-43.2194;180;Top;R32
501;;;91.2971;-16.867;0;Bottom;Via118
502;;;94.5388;-82.6391;0;Bottom;Copper Fill380
503;;;69.7484;-33.4139;0;Bottom;Copper Fill555
504;1k;0805 [SMD];53.8322;-71.5494;90;Top;R58
505;;;63.0428;-30.2008;0;Bottom;Copper Fill319
506;;;61.7728;-78.537;0;Bottom;Copper Fill239
507;;;21.1328;-16.2308;0;Bottom;Copper Fill343
508;;;65.8971;-61.3169;0;Bottom;Via94
509;;;94.7928;-60.6808;0;Bottom;Copper Fill15
510;;;47.7393;-28.499;0;Bottom;Copper Fill393
511;;;24.0538;-8.6108;0;Bottom;Copper Fill351
512;;;21.1328;-41.6308;0;Bottom;Copper Fill38
513;;;52.0446;-19.4439;0;Bottom;Copper Fill80
514;;;44.6532;-65.6719;0;Bottom;Copper Fill467
515;;;18.542;-45.3646;0;Bottom;Copper Fill284
516;;;5.6642;-11.2143;0;Bottom;Copper Fill162
517;;TO220 [THT];24.8762;-67.9844;90;Bottom;Q8
518;;;94.7928;-65.7608;0;Bottom;Copper Fill269
519;;;83.7946;-92.7483;0;Bottom;Copper Fill557
520;;;72.8345;-91.364;0;Bottom;Copper Fill221
521;;;51.5493;-19.9392;0;Bottom;Copper Fill77
522;;;95.0341;-82.1692;0;Bottom;Copper Fill379
523;;;84.7344;-92.7483;0;Bottom;Copper Fill558
524;;THT;56.6897;-89.2569;90;Bottom;J177
525;;THT;51.6097;-86.7169;90;Bottom;J143
526;;;87.376;-68.0468;0;Bottom;Copper Fill7
527;;;90.17;-35.6491;0;Bottom;Copper Fill464
528;100k;0805 [SMD];34.1472;-91.4069;-90;Top;R10
529;;;94.7928;-73.3808;0;Bottom;Copper Fill5
530;;;57.912;-38.024;0;Bottom;Copper Fill290
531;;TO220 [THT];24.6222;-90.7629;180;Bottom;Q3
532;;;34.1249;-33.8838;0;Bottom;Copper Fill123
533;;;40.1193;-29.8452;0;Bottom;Copper Fill534
534;;;94.7928;-47.9808;0;Bottom;Copper Fill31
535;10;0805 [SMD];72.6372;-58.1419;180;Top;R25
536;;;94.7928;-55.6008;0;Bottom;Copper Fill276
537;;;1.7145;-62.789;0;Bottom;Copper Fill157
538;;;61.4521;-10.1995;0;Bottom;Via62
539;;;15.9258;-30.277;0;Bottom;Copper Fill318
540;;;87.4141;-90.3988;0;Bottom;Copper Fill358
541;;;61.8744;-10.2491;0;Bottom;Copper Fill384
542;;;57.8993;-70.2312;0;Bottom;Copper Fill488
543;;;65.5828;-24.2318;0;Bottom;Copper Fill325
544;;DIP (Dual Inline) [THT];83.3597;-18.4544;-90;Bottom;IC3
545;0.1µF;0805 [SMD, multilayer];70.3422;-32.3519;90;Top;C7
546;;;23.5712;-18.7708;0;Bottom;Copper Fill67
547;;;87.4141;-62.8144;0;Bottom;Copper Fill523
548;;;88.3793;-46.5838;0;Bottom;Copper Fill90
549;1µF;0805 [SMD, multilayer];62.7947;-61.3169;0;Top;C11
550;;;40.3606;-88.6843;0;Bottom;Copper Fill528
551;;;79.0448;-75.9208;0;Bottom;Copper Fill256
552;;;94.7928;-53.0608;0;Bottom;Copper Fill24
553;;THT;54.1497;-91.7969;90;Bottom;J190
554;;;39.9288;-78.2322;0;Bottom;Copper Fill241
555;;;15.0749;-8.5092;0;Bottom;Copper Fill166
556;;;1.2192;-63.2843;0;Bottom;Copper Fill424
557;;;84.2645;-93.4214;0;Bottom;Copper Fill556
558;;;21.082;-92.3419;0;Bottom;Copper Fill181
559;;;80.8196;-37.1869;0;Bottom;Via119
560;;;95.9993;-33.2234;0;Bottom;Copper Fill499
561;;;40.7416;-81.3056;0;Bottom;Copper Fill237
562;;;61.1886;-58.2043;0;Bottom;Copper Fill446
563;;;65.8241;-13.3352;0;Bottom;Copper Fill493
564;;THT;56.6897;-91.7969;90;Bottom;J185
565;;;83.2358;-56.8962;0;Bottom;Copper Fill21
566;2.2;0805 [SMD];2.46969;-43.8544;0;Top;R71
567;;300 mil [THT];66.5322;-88.9648;-90;Bottom;D16
568;;;88.8492;-40.4624;0;Bottom;Copper Fill295
569;;;94.7928;-53.0608;0;Bottom;Copper Fill278
570;;;87.4141;-62.8144;0;Bottom;Copper Fill196
571;;;84.2645;-47.2696;0;Bottom;Copper Fill430
572;;;70.9771;-40.6794;0;Bottom;Via91
573;;;31.8897;-64.5416;0;Bottom;Copper Fill191
574;;;84.1248;-75.8954;0;Bottom;Copper Fill3
575;;;79.5528;-30.2008;0;Bottom;Copper Fill320
576;;;21.8948;-58.8139;0;Bottom;Copper Fill363
577;;THT;46.5297;-91.7969;90;Bottom;J79
578;;THT;54.1497;-84.1769;90;Bottom;J173
579;;;89.6493;-43.8152;0;Bottom;Copper Fill459
580;;;91.2241;-90.5512;0;Bottom;Copper Fill216
581;;;44.6532;-25.7939;0;Bottom;Copper Fill532
582;;;22.0345;-91.4148;0;Bottom;Copper Fill507
583;;;88.4396;-47.0294;0;Bottom;Via38
584;;;5.334;-38.6082;0;Bottom;Copper Fill303
585;;;40.1193;-28.1434;0;Bottom;Copper Fill206
586;;;40.9702;-12.2684;0;Bottom;Copper Fill344
587;;;39.2271;-9.88203;0;Bottom;Via82
588;2.2;0805 [SMD];2.46969;-40.3619;0;Top;R72
589;;;80.5688;-65.8243;0;Bottom;Copper Fill102
590;;THT;49.0697;-86.7169;90;Bottom;J179
591;;;95.2246;-29.2991;0;Bottom;Copper Fill417
592;;;61.4045;-9.7538;0;Bottom;Copper Fill383
593;;;61.7093;-61.9;0;Bottom;Copper Fill441
594;;;80.8228;-20.5996;0;Bottom;Copper Fill335
595;;;37.3888;-78.2322;0;Bottom;Copper Fill240
596;;;56.6293;-41.8848;0;Bottom;Copper Fill530
597;;;51.054;-19.4439;0;Bottom;Copper Fill355
598;;;32.4993;-55.169;0;Bottom;Copper Fill143
599;;TO220 [THT];33.4487;-67.9844;90;Bottom;Q5
600;;;50.3819;-53.0619;0;Bottom;Arduino Mega 2560
601;;;18.923;-35.3443;0;Bottom;Copper Fill210
602;;;21.8948;-58.8139;0;Bottom;Copper Fill88
603;;;94.7928;-70.8408;0;Bottom;Copper Fill264
604;;;94.7928;-45.4408;0;Bottom;Copper Fill288
605;;;49.9872;-50.0128;0;Bottom;Copper Fill63
606;;;15.0749;-7.544;0;Bottom;Copper Fill435
607;;;90.551;-91.2243;0;Bottom;Copper Fill560
608;;;55.3974;-34.1632;0;Bottom;Copper Fill45
609;;;83.4136;-40.7291;0;Bottom;Copper Fill513
610;;THT;43.9897;-86.7169;180;Bottom;J110
611;;;54.1274;-78.2068;0;Bottom;Copper Fill246
612;;;4.5466;-28.9943;0;Bottom;Copper Fill553
613;;;41.3766;-65.4687;0;Bottom;Copper Fill518
614;;;90.551;-91.2243;0;Bottom;Copper Fill217
615;;;21.1328;-18.7708;0;Bottom;Copper Fill68
616;;;72.0344;-92.1387;0;Bottom;Copper Fill222
617;;sma-diode;12.3122;-47.3469;180;Top;D17
618;0.01µF;0805 [SMD, multilayer];6.13463;-31.472;0;Top;C19
619;;;4.2545;-93.2944;0;Bottom;Copper Fill177
620;1k;0805 [SMD];88.6846;-53.0619;180;Top;R23
621;;;86.9188;-90.8687;0;Bottom;Copper Fill359
622;;;6.2071;-11.152;0;Bottom;Via136
623;10pF;0805 [SMD, multilayer];12.9472;-30.5194;180;Top;C18
624;;;97.3772;-7.53822;-90;Bottom;TXT4
625;;;67.4116;-92.7991;0;Bottom;Copper Fill574
626;;;21.1328;-36.5508;0;Bottom;Copper Fill43
627;;;94.7928;-70.8408;0;Bottom;Copper Fill8
628;;;14.0462;-52.8068;0;Bottom;Copper Fill275
629;;;62.7634;-16.2943;0;Bottom;Copper Fill497
630;;THT;54.1497;-86.7169;90;Bottom;J144
631;;;90.17;-50.5843;0;Bottom;Copper Fill462
632;;;42.6593;-28.1434;0;Bottom;Copper Fill536
633;;;6.1849;-11.7096;0;Bottom;Copper Fill160
634;;;3.3496;-22.5819;0;Bottom;Via123
635;;;50.3428;-92.9642;0;Bottom;Copper Fill232
636;;;6.1849;-10.719;0;Bottom;Copper Fill161
637;;;39.1541;-10.4396;0;Bottom;Copper Fill130
638;;;87.4141;-91.3894;0;Bottom;Copper Fill357
639;;;54.3941;-57.709;0;Bottom;Copper Fill97
640;;;15.5448;-8.0139;0;Bottom;Copper Fill437
641;;;92.2782;-10.3126;0;Bottom;Copper Fill348
642;;;60.6044;-27.3052;0;Bottom;Copper Fill58
643;;;91.8972;-91.2243;0;Bottom;Copper Fill561
644;;THT;49.0697;-84.1769;90;Bottom;J171
645;;THT;56.6897;-86.7169;90;Bottom;J169
646;;;62.9793;-23.2412;0;Bottom;Copper Fill498
647;;;61.7093;-18.974;0;Bottom;Copper Fill408
648;100k;0805 [SMD];36.6872;-66.6419;-90;Top;R55
649;1k;0805 [SMD];88.6846;-40.6794;180;Top;R30
650;;;14.4145;-26.2638;0;Bottom;Copper Fill549
651;;;97.155;-91.5291;0;Bottom;Copper Fill199
652;;;81.2546;-24.2572;0;Bottom;Copper Fill330
653;1k;0805 [SMD];83.4596;-11.4694;0;Top;R40
654;10k;0805 [SMD];11.5321;-11.1519;0;Top;R63
655;;;73.9394;-64.1987;0;Bottom;Copper Fill439
656;;;62.4586;-23.7746;0;Bottom;Copper Fill56
657;;;32.9946;-55.6643;0;Bottom;Copper Fill411
658;;;81.1371;-65.7619;0;Bottom;Via53
659;;;70.5993;-28.499;0;Bottom;Copper Fill385
660;;;90.17;-43.2691;0;Bottom;Copper Fill460
661;;;33.6456;-50.1381;0;Bottom;TXT11
662;;;7.0358;-15.0243;0;Bottom;Copper Fill476
663;1k;0805 [SMD];45.2597;-71.5494;90;Top;R50
664;;;55.9816;-48.1332;0;Bottom;Copper Fill289
665;22µF;0805 [SMD, multilayer];28.1147;-19.9694;-90;Top;C23
666;;sma-diode;12.3122;-36.8694;180;Top;D20
667;;;15.0749;-7.544;0;Bottom;Copper Fill167
668;;;60.4393;-33.9346;0;Bottom;Copper Fill537
669;;;6.6548;-11.2143;0;Bottom;Copper Fill429
670;;;61.7093;-19.9392;0;Bottom;Copper Fill138
671;;;66.6241;-68.2769;-90;Bottom;TXT2
672;;;50.3227;-10.2411;0;Bottom;IMG1
673;;;39.6494;-9.9443;0;Bottom;Copper Fill402
674;;;80.7593;-37.7192;0;Bottom;Copper Fill126
675;0.1µF;0805 [SMD, multilayer];80.1847;-91.7243;90;Top;C15
676;;;60.9854;-33.4139;0;Bottom;Copper Fill539
677;;;12.4968;-52.8576;0;Bottom;Copper Fill25
678;;;53.1241;-40.8942;0;Bottom;Copper Fill419
679;0.1µF;0805 [SMD, multilayer];69.3897;-88.0594;90;Top;C13
680;2.2;0805 [SMD];67.5572;-53.0619;0;Top;R67
681;;THT;56.6897;-81.6369;90;Bottom;J205
682;;;37.6158;-85.2128;-90;Bottom;TXT11
683;;;89.789;-59.8426;0;Bottom;Copper Fill16
684;;;5.0673;-32.0804;0;Bottom;Copper Fill479
685;;;71.0692;-68.758;0;Bottom;Copper Fill265
686;;;61.7093;-38.7352;0;Bottom;Copper Fill485
687;;;94.7928;-63.2208;0;Bottom;Copper Fill13
688;;;54.4671;-58.1419;0;Bottom;Via129
689;;;37.6284;-90.2374;-90;Bottom;TXT11
690;5V;TO220 [THT];83.9947;-84.4309;0;Bottom;U1
691;;;83.5152;-77.9782;0;Bottom;Copper Fill238
692;;;3.34982;-75.2868;0;Bottom;Hole1
693;;;72.9488;-64.1987;0;Bottom;Copper Fill171
694;;;94.7928;-37.8208;0;Bottom;Copper Fill304
695;;;94.7896;-29.2494;0;Bottom;Via134
696;;;94.7928;-75.9208;0;Bottom;Copper Fill4
697;;DIP (Dual Inline) [THT];41.4497;-37.1869;180;Bottom;IC4
698;1k;0805 [SMD];88.6846;-55.6019;180;Top;R24
699;;;87.884;-47.0791;0;Bottom;Copper Fill91
700;;;42.0846;-21.3119;0;Bottom;Via127
701;;;53.2384;-65.6719;0;Bottom;Copper Fill444
702;;;97.3772;-18.1168;-90;Bottom;TXT4
703;;;66.4845;-93.7516;0;Bottom;Copper Fill571
704;;;52.5621;-61.6344;0;Bottom;Via99
705;;;44.1706;-37.1858;0;Bottom;Copper Fill306
706;;;42.6593;-28.1434;0;Bottom;Copper Fill208
707;;;84.5693;-23.165;0;Bottom;Copper Fill516
708;;;51.5493;-18.974;0;Bottom;Copper Fill78
709;;;24.384;-74.7143;0;Bottom;Copper Fill413
710;;;18.923;-32.8043;0;Bottom;Copper Fill219
711;;;83.9597;-83.8964;0;Bottom;Copper Fill514
712;;;65.3034;-9.6395;0;Bottom;Copper Fill545
713;;;86.6394;-15.4942;0;Bottom;Copper Fill342
714;;;94.7293;-28.8038;0;Bottom;Copper Fill150
715;;;81.0641;-66.3196;0;Bottom;Copper Fill100
716;;;97.409;-42.7992;0;Bottom;Copper Fill33
717;;;69.042;-73.1548;0;Bottom;TXT1
718;;;51.5874;-78.2068;0;Bottom;Copper Fill245
719;;;80.9117;-33.3504;0;Bottom;Copper Fill455
720;;;88.3793;-47.5744;0;Bottom;Copper Fill89
721;;0805 [SMD];62.7947;-43.2194;0;Top;LED3
722;;;94.7928;-47.9808;0;Bottom;Copper Fill283
723;;;4.2545;-93.2944;0;Bottom;Copper Fill503
724;;;41.8592;-89.9416;0;Bottom;Copper Fill229
725;;;41.5544;-21.3743;0;Bottom;Copper Fill405
726;;;61.7093;-18.974;0;Bottom;Copper Fill139
727;;;55.3593;-17.2722;0;Bottom;Copper Fill544
728;;;4.2545;-85.9792;0;Bottom;Copper Fill182
729;;;50.2793;-23.2412;0;Bottom;Copper Fill543
730;;;42.0497;-21.8696;0;Bottom;Copper Fill403
731;10k;0805 [SMD];36.3697;-24.4144;-90;Top;R54
732;;;24.8793;-74.219;0;Bottom;Copper Fill412
733;;;4.2545;-84.0996;0;Bottom;Copper Fill183
734;;;41.0464;-84.8108;0;Bottom;Copper Fill235
735;;;87.884;-47.0791;0;Bottom;Copper Fill366
736;;;84.2645;-46.279;0;Bottom;Copper Fill431
737;;;54.8894;-53.1243;0;Bottom;Copper Fill370
738;;;71.3994;-62.0143;0;Bottom;Copper Fill174
739;;;80.1497;-93.3198;0;Bottom;Copper Fill562
740;;;50.1904;-32.5884;0;Bottom;Copper Fill49
741;;;76.5556;-13.6908;0;Bottom;Copper Fill71
742;;;3.9846;-20.0419;0;Bottom;Via122
743;;;53.7845;-65.1512;0;Bottom;Copper Fill443
744;;;94.7928;-68.3008;0;Bottom;Copper Fill9
745;;;33.6042;-34.3791;0;Bottom;Copper Fill124
746;;;39.497;-65.4687;0;Bottom;Copper Fill190
747;;;69.2036;-63.3296;0;Bottom;TXT1
748;;;53.8988;-58.2043;0;Bottom;Copper Fill372
749;10µF;A 3216 [SMD, tantalum];84.3121;-91.2919;-90;Top;C16
750;;0805 [SMD];6.76962;-40.3619;180;Top;LED7
751;;;25.3746;-74.7143;0;Bottom;Copper Fill414
752;;;93.4593;-33.2234;0;Bottom;Copper Fill209
753;;;16.6497;-85.6998;0;Bottom;Copper Fill453
754;;;72.5646;-48.2994;0;Bottom;Via103
755;;;87.4141;-61.2396;0;Bottom;Copper Fill197
756;;THT;49.0697;-89.2569;90;Bottom;J189
757;;;54.8894;-58.2043;0;Bottom;Copper Fill99
758;0.1µF;0805 [SMD, multilayer];66.9222;-9.56439;0;Top;C9
759;;THT;51.6097;-91.7969;90;Bottom;J194
760;;;97.2063;-23.3005;-90;Bottom;TXT4
761;;;72.8345;-92.9388;0;Bottom;Copper Fill220
762;;TO220 [THT];6.8422;-83.4604;180;Bottom;Q4
763;;;80.264;-37.2239;0;Bottom;Copper Fill128
764;;;20.9042;-58.8139;0;Bottom;Copper Fill87
765;;;14.4145;-27.2544;0;Bottom;Copper Fill548
766;;;87.9094;-90.8687;0;Bottom;Copper Fill360
767;;;13.9192;-26.7591;0;Bottom;Copper Fill550
768;;;54.3941;-58.6996;0;Bottom;Copper Fill96
769;;;46.1518;-8.8902;0;Bottom;Copper Fill73
770;;;21.1328;-11.1508;0;Bottom;Copper Fill349
771;;;84.2264;-27.737;0;Bottom;Copper Fill57
772;;;5.9333;-63.5107;-90;Bottom;TXT13
773;;;53.8087;-5.66365;0;Bottom;TXT3
774;;v18za2p;91.2972;-87.4719;-90;Bottom;U2
775;;;44.1706;-39.7258;0;Bottom;Copper Fill300
776;;;48.0822;-74.9302;0;Bottom;Copper Fill254
777;;;14.3256;-58.7758;0;Bottom;Copper Fill19
778;0.22µF;0805 [SMD, multilayer];50.3397;-24.7319;-90;Top;C2
779;;;6.6548;-11.2143;0;Bottom;Copper Fill163
780;0.01µF;0805 [SMD, multilayer];72.8822;-16.3318;-90;Top;C25
781;;;47.7996;-28.9319;0;Bottom;Via81
782;;;90.9796;-31.1544;0;Bottom;Via117
783;;;37.6158;-90.2353;-90;Bottom;TXT11
784;100 nF;0805 [SMD, multilayer];66.9222;-12.7394;0;Top;C28
785;;;70.5993;-29.4896;0;Bottom;Copper Fill112
786;;;1.7145;-62.789;0;Bottom;Copper Fill423
787;;;54.8894;-53.1243;0;Bottom;Copper Fill95
788;;;54.1528;-30.4294;0;Bottom;Copper Fill316
789;;;16.3576;-42.1642;0;Bottom;Copper Fill293
790;;;21.1328;-26.4416;0;Bottom;Copper Fill60
791;;;61.4045;-9.7538;0;Bottom;Copper Fill109
792;;;21.1328;-18.7708;0;Bottom;Copper Fill338
793;;;97.2053;-12.7637;-90;Bottom;TXT4
794;;;89.6493;-58.7504;0;Bottom;Copper Fill457
795;;;14.5034;-67.7039;0;Bottom;Copper Fill526
796;;;34.4166;-18.5717;0;Bottom;TXT4
797;;THT;49.0697;-81.6369;90;Bottom;J202
798;;;1.524;-80.4039;0;Bottom;Copper Fill391
799;1k;0805 [SMD];13.8272;-91.4069;-90;Top;R15
800;10;0805 [SMD];72.6372;-38.1394;0;Top;R31
801;;DIP (Dual Inline) [THT];80.5022;-39.4094;180;Bottom;IC2
802;;;42.0497;-21.8696;0;Bottom;Copper Fill134
803;;;81.5594;-65.8243;0;Bottom;Copper Fill103
804;;;52.6288;-41.3895;0;Bottom;Copper Fill154
805;;DIP (Dual Inline) [THT];80.5022;-54.3319;180;Bottom;IC1
806;2.2;0805 [SMD];67.5572;-38.1394;0;Top;R69
807;;;60.3504;-92.9896;0;Bottom;Copper Fill228
808;;;65.5828;-31.547;0;Bottom;Copper Fill51
809;;;81.2546;-37.2239;0;Bottom;Copper Fill129
810;;;63.2841;-16.8404;0;Bottom;Copper Fill495
811;;;72.8345;-91.364;0;Bottom;Copper Fill569
812;;;27.5336;-18.9867;0;Bottom;Copper Fill471
